,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count,category_days,humidity_category,Frequency_Group
13271,2012-07-12,fall,2012,july,4,0,thursday,clear,0.64,0.6061,73.0,0.1045,0,5,5,weekdays,terlalu lembab,Rendah
13272,2012-07-12,fall,2012,july,5,0,thursday,clear,0.62,0.5909,73.0,0.1045,4,40,44,weekdays,terlalu lembab,Sedang
13273,2012-07-12,fall,2012,july,6,0,thursday,clear,0.64,0.6061,73.0,0.0896,7,171,178,weekdays,terlalu lembab,Sangat Tinggi
13274,2012-07-12,fall,2012,july,7,0,thursday,clear,0.64,0.6061,73.0,0.1343,32,480,512,weekdays,terlalu lembab,Sangat Tinggi
13275,2012-07-12,fall,2012,july,8,0,thursday,clear,0.68,0.6364,65.0,0.1343,49,653,702,weekdays,terlalu lembab,Sangat Tinggi
13276,2012-07-12,fall,2012,july,9,0,thursday,clear,0.72,0.6667,57.99999999999999,0.1045,42,285,327,weekdays,ideal,Sangat Tinggi
13277,2012-07-12,fall,2012,july,10,0,thursday,clear,0.74,0.6667,48.0,0.1642,69,145,214,weekdays,ideal,Sangat Tinggi
13278,2012-07-12,fall,2012,july,11,0,thursday,clear,0.76,0.6818,45.0,0.1045,49,166,215,weekdays,ideal,Sangat Tinggi
13279,2012-07-12,fall,2012,july,12,0,thursday,clear,0.78,0.6818,35.0,0.1343,71,221,292,weekdays,terlalu kering,Sangat Tinggi
13280,2012-07-12,fall,2012,july,13,0,thursday,clear,0.8,0.697,33.0,0.2239,52,225,277,weekdays,terlalu kering,Sangat Tinggi
13281,2012-07-12,fall,2012,july,14,0,thursday,clear,0.78,0.6818,33.0,0.2239,42,167,209,weekdays,terlalu kering,Sangat Tinggi
13282,2012-07-12,fall,2012,july,15,0,thursday,clear,0.8,0.7121,36.0,0.194,63,208,271,weekdays,terlalu kering,Sangat Tinggi
13283,2012-07-12,fall,2012,july,16,0,thursday,clear,0.8,0.7121,36.0,0.194,69,370,439,weekdays,terlalu kering,Sangat Tinggi
13284,2012-07-12,fall,2012,july,17,0,thursday,clear,0.76,0.6818,43.0,0.2239,91,704,795,weekdays,terlalu kering,Sangat Tinggi
13285,2012-07-12,fall,2012,july,18,0,thursday,clear,0.76,0.6818,45.0,0.1343,86,739,825,weekdays,ideal,Sangat Tinggi
13286,2012-07-12,fall,2012,july,19,0,thursday,clear,0.74,0.6667,48.0,0.2239,97,532,629,weekdays,ideal,Sangat Tinggi
13287,2012-07-12,fall,2012,july,20,0,thursday,clear,0.74,0.6667,48.0,0.2239,75,439,514,weekdays,ideal,Sangat Tinggi
13288,2012-07-12,fall,2012,july,21,0,thursday,clear,0.72,0.6667,48.0,0.2239,44,329,373,weekdays,ideal,Sangat Tinggi
13289,2012-07-12,fall,2012,july,22,0,thursday,clear,0.72,0.6667,51.0,0.1642,56,262,318,weekdays,ideal,Sangat Tinggi
13290,2012-07-12,fall,2012,july,23,0,thursday,cloudy,0.7,0.6515,51.0,0.2239,33,178,211,weekdays,ideal,Sangat Tinggi
13291,2012-07-13,fall,2012,july,0,0,friday,cloudy,0.7,0.6515,54.0,0.1642,19,76,95,weekdays,ideal,Tinggi
13292,2012-07-13,fall,2012,july,1,0,friday,cloudy,0.68,0.6364,54.0,0.1045,17,42,59,weekdays,ideal,Tinggi
13293,2012-07-13,fall,2012,july,2,0,friday,cloudy,0.66,0.6212,61.0,0.0896,2,15,17,weekdays,ideal,Sedang
13294,2012-07-13,fall,2012,july,3,0,friday,cloudy,0.68,0.6364,61.0,0.0,2,7,9,weekdays,ideal,Rendah
13295,2012-07-13,fall,2012,july,4,0,friday,cloudy,0.66,0.6212,61.0,0.0,0,11,11,weekdays,ideal,Sedang
13296,2012-07-13,fall,2012,july,5,0,friday,cloudy,0.66,0.6364,56.00000000000001,0.0896,4,30,34,weekdays,ideal,Sedang
13297,2012-07-13,fall,2012,july,6,0,friday,cloudy,0.7,0.6515,54.0,0.0,7,120,127,weekdays,ideal,Sangat Tinggi
13298,2012-07-13,fall,2012,july,7,0,friday,cloudy,0.7,0.6515,54.0,0.0,27,353,380,weekdays,ideal,Sangat Tinggi
13299,2012-07-13,fall,2012,july,8,0,friday,cloudy,0.7,0.6515,54.0,0.0,53,660,713,weekdays,ideal,Sangat Tinggi
13300,2012-07-13,fall,2012,july,9,0,friday,cloudy,0.72,0.6667,51.0,0.0,70,344,414,weekdays,ideal,Sangat Tinggi
13301,2012-07-13,fall,2012,july,10,0,friday,cloudy,0.74,0.6667,48.0,0.0,78,190,268,weekdays,ideal,Sangat Tinggi
13302,2012-07-13,fall,2012,july,11,0,friday,cloudy,0.76,0.6818,45.0,0.1343,68,220,288,weekdays,ideal,Sangat Tinggi
13303,2012-07-13,fall,2012,july,12,0,friday,cloudy,0.76,0.6818,40.0,0.1045,125,254,379,weekdays,terlalu kering,Sangat Tinggi
13304,2012-07-13,fall,2012,july,13,0,friday,cloudy,0.8,0.7121,38.0,0.1343,100,274,374,weekdays,terlalu kering,Sangat Tinggi
13305,2012-07-13,fall,2012,july,14,0,friday,cloudy,0.8,0.7121,38.0,0.0,120,249,369,weekdays,terlalu kering,Sangat Tinggi
13306,2012-07-13,fall,2012,july,15,0,friday,cloudy,0.8,0.7121,36.0,0.1045,92,261,353,weekdays,terlalu kering,Sangat Tinggi
13307,2012-07-13,fall,2012,july,16,0,friday,cloudy,0.8,0.7121,36.0,0.2239,111,381,492,weekdays,terlalu kering,Sangat Tinggi
13308,2012-07-13,fall,2012,july,17,0,friday,cloudy,0.8,0.7121,36.0,0.1642,138,697,835,weekdays,terlalu kering,Sangat Tinggi
13309,2012-07-13,fall,2012,july,18,0,friday,clear,0.78,0.697,46.0,0.194,108,523,631,weekdays,ideal,Sangat Tinggi
13310,2012-07-13,fall,2012,july,19,0,friday,clear,0.74,0.6667,51.0,0.1642,103,385,488,weekdays,ideal,Sangat Tinggi
13311,2012-07-13,fall,2012,july,20,0,friday,clear,0.74,0.6667,48.0,0.1343,95,294,389,weekdays,ideal,Sangat Tinggi
13312,2012-07-13,fall,2012,july,21,0,friday,clear,0.72,0.6667,54.0,0.0,76,223,299,weekdays,ideal,Sangat Tinggi
13313,2012-07-13,fall,2012,july,22,0,friday,clear,0.74,0.6667,45.0,0.0,59,204,263,weekdays,ideal,Sangat Tinggi
13314,2012-07-13,fall,2012,july,23,0,friday,cloudy,0.72,0.6515,45.0,0.1343,37,175,212,weekdays,ideal,Sangat Tinggi
13315,2012-07-14,fall,2012,july,0,0,saturday,cloudy,0.72,0.6667,48.0,0.0896,35,156,191,weekend,ideal,Sangat Tinggi
13316,2012-07-14,fall,2012,july,1,0,saturday,cloudy,0.7,0.6515,51.0,0.1045,13,105,118,weekend,ideal,Sangat Tinggi
13317,2012-07-14,fall,2012,july,2,0,saturday,cloudy,0.7,0.6515,54.0,0.1045,10,91,101,weekend,ideal,Sangat Tinggi
13318,2012-07-14,fall,2012,july,3,0,saturday,cloudy,0.7,0.6515,54.0,0.1045,9,31,40,weekend,ideal,Sedang
13319,2012-07-14,fall,2012,july,4,0,saturday,light_rain,0.66,0.6212,61.0,0.1045,3,6,9,weekend,ideal,Rendah
13320,2012-07-14,fall,2012,july,5,0,saturday,cloudy,0.64,0.6061,73.0,0.1045,0,5,5,weekend,terlalu lembab,Rendah
13321,2012-07-14,fall,2012,july,6,0,saturday,cloudy,0.64,0.5909,78.0,0.0896,6,29,35,weekend,terlalu lembab,Sedang
13322,2012-07-14,fall,2012,july,7,0,saturday,clear,0.64,0.5909,78.0,0.2836,7,41,48,weekend,terlalu lembab,Sedang
13323,2012-07-14,fall,2012,july,8,0,saturday,clear,0.62,0.5909,78.0,0.2836,33,118,151,weekend,terlalu lembab,Sangat Tinggi
13324,2012-07-14,fall,2012,july,9,0,saturday,clear,0.66,0.6212,74.0,0.194,82,200,282,weekend,terlalu lembab,Sangat Tinggi
13325,2012-07-14,fall,2012,july,10,0,saturday,cloudy,0.72,0.6818,70.0,0.0896,123,278,401,weekend,terlalu lembab,Sangat Tinggi
13326,2012-07-14,fall,2012,july,11,0,saturday,cloudy,0.72,0.6818,70.0,0.1045,143,296,439,weekend,terlalu lembab,Sangat Tinggi
13327,2012-07-14,fall,2012,july,12,0,saturday,cloudy,0.74,0.697,66.0,0.0896,181,318,499,weekend,terlalu lembab,Sangat Tinggi
13328,2012-07-14,fall,2012,july,13,0,saturday,cloudy,0.76,0.7121,62.0,0.0896,219,372,591,weekend,ideal,Sangat Tinggi
13329,2012-07-14,fall,2012,july,14,0,saturday,clear,0.8,0.7576,55.00000000000001,0.1045,269,363,632,weekend,ideal,Sangat Tinggi
13330,2012-07-14,fall,2012,july,15,0,saturday,clear,0.8,0.7576,55.00000000000001,0.1642,243,317,560,weekend,ideal,Sangat Tinggi
13331,2012-07-14,fall,2012,july,16,0,saturday,cloudy,0.72,0.697,79.0,0.3582,226,340,566,weekend,terlalu lembab,Sangat Tinggi
13332,2012-07-14,fall,2012,july,17,0,saturday,light_rain,0.7,0.6667,79.0,0.1642,199,259,458,weekend,terlalu lembab,Sangat Tinggi
13333,2012-07-14,fall,2012,july,18,0,saturday,clear,0.72,0.697,79.0,0.1343,108,243,351,weekend,terlalu lembab,Sangat Tinggi
13334,2012-07-14,fall,2012,july,19,0,saturday,clear,0.72,0.7121,84.0,0.0896,156,275,431,weekend,terlalu lembab,Sangat Tinggi
13335,2012-07-14,fall,2012,july,20,0,saturday,clear,0.72,0.7121,84.0,0.0896,101,255,356,weekend,terlalu lembab,Sangat Tinggi
13336,2012-07-14,fall,2012,july,21,0,saturday,clear,0.7,0.6667,84.0,0.2239,69,200,269,weekend,terlalu lembab,Sangat Tinggi
13337,2012-07-14,fall,2012,july,22,0,saturday,clear,0.7,0.6667,79.0,0.194,65,160,225,weekend,terlalu lembab,Sangat Tinggi
13338,2012-07-14,fall,2012,july,23,0,saturday,cloudy,0.68,0.6364,83.0,0.0896,55,156,211,weekend,terlalu lembab,Sangat Tinggi
13339,2012-07-15,fall,2012,july,0,0,sunday,clear,0.68,0.6364,89.0,0.1642,40,147,187,weekend,terlalu lembab,Sangat Tinggi
13340,2012-07-15,fall,2012,july,1,0,sunday,cloudy,0.68,0.6364,89.0,0.1343,49,119,168,weekend,terlalu lembab,Sangat Tinggi
13341,2012-07-15,fall,2012,july,2,0,sunday,cloudy,0.68,0.6364,89.0,0.1642,29,86,115,weekend,terlalu lembab,Sangat Tinggi
13342,2012-07-15,fall,2012,july,3,0,sunday,cloudy,0.68,0.6364,89.0,0.1642,15,42,57,weekend,terlalu lembab,Tinggi
13343,2012-07-15,fall,2012,july,4,0,sunday,cloudy,0.68,0.6364,89.0,0.1045,8,11,19,weekend,terlalu lembab,Sedang
13344,2012-07-15,fall,2012,july,5,0,sunday,clear,0.68,0.6364,89.0,0.1343,2,7,9,weekend,terlalu lembab,Rendah
13345,2012-07-15,fall,2012,july,6,0,sunday,clear,0.68,0.6364,83.0,0.1343,6,9,15,weekend,terlalu lembab,Sedang
13346,2012-07-15,fall,2012,july,7,0,sunday,clear,0.7,0.6667,79.0,0.0896,17,30,47,weekend,terlalu lembab,Sedang
13347,2012-07-15,fall,2012,july,8,0,sunday,cloudy,0.7,0.6667,84.0,0.1343,37,96,133,weekend,terlalu lembab,Sangat Tinggi
13348,2012-07-15,fall,2012,july,9,0,sunday,cloudy,0.72,0.697,79.0,0.0,58,163,221,weekend,terlalu lembab,Sangat Tinggi
13349,2012-07-15,fall,2012,july,10,0,sunday,clear,0.76,0.7273,66.0,0.1343,141,241,382,weekend,terlalu lembab,Sangat Tinggi
13350,2012-07-15,fall,2012,july,11,0,sunday,clear,0.82,0.7727,52.0,0.1642,170,281,451,weekend,ideal,Sangat Tinggi
13351,2012-07-15,fall,2012,july,12,0,sunday,clear,0.84,0.7727,47.0,0.1045,153,336,489,weekend,ideal,Sangat Tinggi
13352,2012-07-15,fall,2012,july,13,0,sunday,clear,0.86,0.7879,41.0,0.1045,171,309,480,weekend,terlalu kering,Sangat Tinggi
13353,2012-07-15,fall,2012,july,14,0,sunday,clear,0.9,0.8182,37.0,0.2537,162,314,476,weekend,terlalu kering,Sangat Tinggi
13354,2012-07-15,fall,2012,july,15,0,sunday,clear,0.86,0.803,47.0,0.1343,182,307,489,weekend,ideal,Sangat Tinggi
13355,2012-07-15,fall,2012,july,16,0,sunday,clear,0.86,0.7879,41.0,0.2239,152,343,495,weekend,terlalu kering,Sangat Tinggi
13356,2012-07-15,fall,2012,july,17,0,sunday,clear,0.8,0.7727,59.0,0.4925,122,314,436,weekend,ideal,Sangat Tinggi
13357,2012-07-15,fall,2012,july,18,0,sunday,light_rain,0.72,0.697,79.0,0.3582,84,228,312,weekend,terlalu lembab,Sangat Tinggi
13358,2012-07-15,fall,2012,july,19,0,sunday,clear,0.72,0.7121,84.0,0.2239,109,203,312,weekend,terlalu lembab,Sangat Tinggi
13359,2012-07-15,fall,2012,july,20,0,sunday,clear,0.72,0.697,79.0,0.2537,95,199,294,weekend,terlalu lembab,Sangat Tinggi
13360,2012-07-15,fall,2012,july,21,0,sunday,clear,0.72,0.697,79.0,0.0896,59,164,223,weekend,terlalu lembab,Sangat Tinggi
13361,2012-07-15,fall,2012,july,22,0,sunday,clear,0.72,0.697,74.0,0.1045,34,96,130,weekend,terlalu lembab,Sangat Tinggi
13362,2012-07-15,fall,2012,july,23,0,sunday,clear,0.72,0.697,79.0,0.1343,25,66,91,weekend,terlalu lembab,Tinggi
13363,2012-07-16,fall,2012,july,0,0,monday,light_rain,0.72,0.697,79.0,0.1045,11,32,43,weekdays,terlalu lembab,Sedang
13364,2012-07-16,fall,2012,july,1,0,monday,cloudy,0.7,0.6667,74.0,0.194,1,10,11,weekdays,terlalu lembab,Sedang
13365,2012-07-16,fall,2012,july,2,0,monday,clear,0.7,0.6667,74.0,0.1045,4,11,15,weekdays,terlalu lembab,Sedang
13366,2012-07-16,fall,2012,july,3,0,monday,clear,0.68,0.6364,79.0,0.0896,2,4,6,weekdays,terlalu lembab,Rendah
13367,2012-07-16,fall,2012,july,4,0,monday,clear,0.68,0.6364,79.0,0.1045,1,11,12,weekdays,terlalu lembab,Sedang
13368,2012-07-16,fall,2012,july,5,0,monday,clear,0.66,0.6061,78.0,0.1045,10,40,50,weekdays,terlalu lembab,Tinggi
13369,2012-07-16,fall,2012,july,6,0,monday,clear,0.68,0.6364,79.0,0.1343,8,132,140,weekdays,terlalu lembab,Sangat Tinggi
13370,2012-07-16,fall,2012,july,7,0,monday,clear,0.72,0.6818,70.0,0.0896,24,459,483,weekdays,terlalu lembab,Sangat Tinggi
13371,2012-07-16,fall,2012,july,8,0,monday,clear,0.74,0.697,66.0,0.1045,48,619,667,weekdays,terlalu lembab,Sangat Tinggi
13372,2012-07-16,fall,2012,july,9,0,monday,clear,0.76,0.7121,62.0,0.1642,51,297,348,weekdays,ideal,Sangat Tinggi
13373,2012-07-16,fall,2012,july,10,0,monday,clear,0.8,0.7727,59.0,0.0,69,117,186,weekdays,ideal,Sangat Tinggi
13374,2012-07-16,fall,2012,july,11,0,monday,clear,0.84,0.803,53.0,0.2239,57,125,182,weekdays,ideal,Sangat Tinggi
13375,2012-07-16,fall,2012,july,12,0,monday,clear,0.84,0.7879,49.0,0.1343,79,158,237,weekdays,ideal,Sangat Tinggi
13376,2012-07-16,fall,2012,july,13,0,monday,clear,0.84,0.7879,49.0,0.2836,63,176,239,weekdays,ideal,Sangat Tinggi
13377,2012-07-16,fall,2012,july,14,0,monday,clear,0.88,0.8182,42.0,0.1045,53,159,212,weekdays,terlalu kering,Sangat Tinggi
13378,2012-07-16,fall,2012,july,15,0,monday,clear,0.86,0.803,47.0,0.2537,61,176,237,weekdays,ideal,Sangat Tinggi
13379,2012-07-16,fall,2012,july,16,0,monday,light_rain,0.76,0.7273,66.0,0.5821,77,309,386,weekdays,terlalu lembab,Sangat Tinggi
13380,2012-07-16,fall,2012,july,17,0,monday,light_rain,0.76,0.7273,66.0,0.5821,86,669,755,weekdays,terlalu lembab,Sangat Tinggi
13381,2012-07-16,fall,2012,july,18,0,monday,clear,0.84,0.803,53.0,0.0,97,697,794,weekdays,ideal,Sangat Tinggi
13382,2012-07-16,fall,2012,july,19,0,monday,clear,0.8,0.7879,63.0,0.1343,92,503,595,weekdays,ideal,Sangat Tinggi
13383,2012-07-16,fall,2012,july,20,0,monday,clear,0.8,0.7727,59.0,0.1343,66,388,454,weekdays,ideal,Sangat Tinggi
13384,2012-07-16,fall,2012,july,21,0,monday,clear,0.76,0.7273,66.0,0.1343,45,283,328,weekdays,terlalu lembab,Sangat Tinggi
13385,2012-07-16,fall,2012,july,22,0,monday,clear,0.76,0.7121,62.0,0.0896,56,228,284,weekdays,ideal,Sangat Tinggi
13386,2012-07-16,fall,2012,july,23,0,monday,clear,0.74,0.7121,74.0,0.0896,27,139,166,weekdays,terlalu lembab,Sangat Tinggi
13387,2012-07-17,fall,2012,july,0,0,tuesday,clear,0.72,0.7121,84.0,0.1045,10,43,53,weekdays,terlalu lembab,Tinggi
13388,2012-07-17,fall,2012,july,1,0,tuesday,clear,0.74,0.697,70.0,0.0,4,21,25,weekdays,terlalu lembab,Sedang
13389,2012-07-17,fall,2012,july,2,0,tuesday,clear,0.72,0.6818,70.0,0.0896,1,6,7,weekdays,terlalu lembab,Rendah
13390,2012-07-17,fall,2012,july,3,0,tuesday,clear,0.72,0.6818,66.0,0.0,0,3,3,weekdays,terlalu lembab,Rendah
13391,2012-07-17,fall,2012,july,4,0,tuesday,clear,0.72,0.6818,62.0,0.0,0,7,7,weekdays,ideal,Rendah
13392,2012-07-17,fall,2012,july,5,0,tuesday,clear,0.68,0.6364,74.0,0.0896,7,31,38,weekdays,terlalu lembab,Sedang
13393,2012-07-17,fall,2012,july,6,0,tuesday,clear,0.72,0.6818,66.0,0.1045,16,197,213,weekdays,terlalu lembab,Sangat Tinggi
13394,2012-07-17,fall,2012,july,7,0,tuesday,cloudy,0.74,0.697,70.0,0.0,26,500,526,weekdays,terlalu lembab,Sangat Tinggi
13395,2012-07-17,fall,2012,july,8,0,tuesday,cloudy,0.8,0.7576,55.00000000000001,0.0,43,618,661,weekdays,ideal,Sangat Tinggi
13396,2012-07-17,fall,2012,july,9,0,tuesday,cloudy,0.82,0.7727,49.0,0.2239,32,288,320,weekdays,ideal,Sangat Tinggi
13397,2012-07-17,fall,2012,july,10,0,tuesday,cloudy,0.84,0.7879,49.0,0.194,37,122,159,weekdays,ideal,Sangat Tinggi
13398,2012-07-17,fall,2012,july,11,0,tuesday,cloudy,0.86,0.803,47.0,0.0,60,146,206,weekdays,ideal,Sangat Tinggi
13399,2012-07-17,fall,2012,july,12,0,tuesday,cloudy,0.9,0.8182,35.0,0.0,80,174,254,weekdays,terlalu kering,Sangat Tinggi
13400,2012-07-17,fall,2012,july,13,0,tuesday,clear,0.92,0.8182,31.0,0.194,53,168,221,weekdays,terlalu kering,Sangat Tinggi
13401,2012-07-17,fall,2012,july,14,0,tuesday,clear,0.94,0.8333,28.999999999999996,0.2537,54,160,214,weekdays,terlalu kering,Sangat Tinggi
13402,2012-07-17,fall,2012,july,15,0,tuesday,clear,0.92,0.8182,31.0,0.1642,57,187,244,weekdays,terlalu kering,Sangat Tinggi
13403,2012-07-17,fall,2012,july,16,0,tuesday,clear,0.92,0.8182,28.999999999999996,0.1642,64,317,381,weekdays,terlalu kering,Sangat Tinggi
13404,2012-07-17,fall,2012,july,17,0,tuesday,clear,0.92,0.8182,28.999999999999996,0.0,95,675,770,weekdays,terlalu kering,Sangat Tinggi
13405,2012-07-17,fall,2012,july,18,0,tuesday,clear,0.9,0.803,33.0,0.194,60,712,772,weekdays,terlalu kering,Sangat Tinggi
13406,2012-07-17,fall,2012,july,19,0,tuesday,clear,0.88,0.7879,35.0,0.2537,69,478,547,weekdays,terlalu kering,Sangat Tinggi
13407,2012-07-17,fall,2012,july,20,0,tuesday,clear,0.86,0.7576,34.0,0.1642,52,375,427,weekdays,terlalu kering,Sangat Tinggi
13408,2012-07-17,fall,2012,july,21,0,tuesday,clear,0.82,0.7727,52.0,0.1343,50,283,333,weekdays,ideal,Sangat Tinggi
13409,2012-07-17,fall,2012,july,22,0,tuesday,clear,0.8,0.7576,55.00000000000001,0.2239,29,215,244,weekdays,ideal,Sangat Tinggi
13410,2012-07-17,fall,2012,july,23,0,tuesday,clear,0.78,0.7424,59.0,0.194,22,139,161,weekdays,ideal,Sangat Tinggi
13411,2012-07-18,fall,2012,july,0,0,wednesday,clear,0.76,0.7273,66.0,0.1642,8,45,53,weekdays,terlalu lembab,Tinggi
13412,2012-07-18,fall,2012,july,1,0,wednesday,clear,0.76,0.7273,66.0,0.1045,2,14,16,weekdays,terlalu lembab,Sedang
13413,2012-07-18,fall,2012,july,2,0,wednesday,clear,0.74,0.697,66.0,0.1343,3,5,8,weekdays,terlalu lembab,Rendah
13414,2012-07-18,fall,2012,july,3,0,wednesday,clear,0.74,0.697,66.0,0.1343,2,2,4,weekdays,terlalu lembab,Rendah
13415,2012-07-18,fall,2012,july,4,0,wednesday,clear,0.72,0.6818,70.0,0.1343,0,6,6,weekdays,terlalu lembab,Rendah
13416,2012-07-18,fall,2012,july,5,0,wednesday,clear,0.72,0.6818,70.0,0.1642,5,41,46,weekdays,terlalu lembab,Sedang
13417,2012-07-18,fall,2012,july,6,0,wednesday,clear,0.72,0.6818,70.0,0.1642,10,152,162,weekdays,terlalu lembab,Sangat Tinggi
13418,2012-07-18,fall,2012,july,7,0,wednesday,clear,0.74,0.697,66.0,0.1642,23,472,495,weekdays,terlalu lembab,Sangat Tinggi
13419,2012-07-18,fall,2012,july,8,0,wednesday,clear,0.78,0.7424,62.0,0.1045,55,624,679,weekdays,ideal,Sangat Tinggi
13420,2012-07-18,fall,2012,july,9,0,wednesday,clear,0.82,0.7879,56.00000000000001,0.0,44,253,297,weekdays,ideal,Sangat Tinggi
13421,2012-07-18,fall,2012,july,10,0,wednesday,clear,0.9,0.8485,42.0,0.194,39,99,138,weekdays,terlalu kering,Sangat Tinggi
13422,2012-07-18,fall,2012,july,11,0,wednesday,clear,0.9,0.8485,42.0,0.0,47,136,183,weekdays,terlalu kering,Sangat Tinggi
13423,2012-07-18,fall,2012,july,12,0,wednesday,clear,0.92,0.8636,37.0,0.1343,36,166,202,weekdays,terlalu kering,Sangat Tinggi
13424,2012-07-18,fall,2012,july,13,0,wednesday,clear,0.94,0.8485,33.0,0.0,49,154,203,weekdays,terlalu kering,Sangat Tinggi
13425,2012-07-18,fall,2012,july,14,0,wednesday,clear,0.94,0.8788,38.0,0.3284,54,116,170,weekdays,terlalu kering,Sangat Tinggi
13426,2012-07-18,fall,2012,july,15,0,wednesday,light_rain,0.92,0.8485,35.0,0.3582,42,152,194,weekdays,terlalu kering,Sangat Tinggi
13427,2012-07-18,fall,2012,july,16,0,wednesday,clear,0.74,0.697,66.0,0.2537,34,190,224,weekdays,terlalu lembab,Sangat Tinggi
13428,2012-07-18,fall,2012,july,17,0,wednesday,clear,0.74,0.697,70.0,0.2537,35,335,370,weekdays,terlalu lembab,Sangat Tinggi
13429,2012-07-18,fall,2012,july,18,0,wednesday,cloudy,0.76,0.7121,62.0,0.1343,63,580,643,weekdays,ideal,Sangat Tinggi
13430,2012-07-18,fall,2012,july,19,0,wednesday,cloudy,0.76,0.7121,62.0,0.1045,78,438,516,weekdays,ideal,Sangat Tinggi
13431,2012-07-18,fall,2012,july,20,0,wednesday,clear,0.74,0.6818,62.0,0.0896,56,310,366,weekdays,ideal,Sangat Tinggi
13432,2012-07-18,fall,2012,july,21,0,wednesday,clear,0.76,0.7121,62.0,0.0,53,266,319,weekdays,ideal,Sangat Tinggi
13433,2012-07-18,fall,2012,july,22,0,wednesday,clear,0.76,0.7121,57.99999999999999,0.0896,42,246,288,weekdays,ideal,Sangat Tinggi
13434,2012-07-18,fall,2012,july,23,0,wednesday,clear,0.76,0.7121,57.99999999999999,0.0896,19,112,131,weekdays,ideal,Sangat Tinggi
13435,2012-07-19,fall,2012,july,0,0,thursday,clear,0.74,0.697,66.0,0.0896,16,50,66,weekdays,terlalu lembab,Tinggi
13436,2012-07-19,fall,2012,july,1,0,thursday,clear,0.74,0.697,66.0,0.0896,6,19,25,weekdays,terlalu lembab,Sedang
13437,2012-07-19,fall,2012,july,2,0,thursday,clear,0.72,0.6818,70.0,0.194,0,7,7,weekdays,terlalu lembab,Rendah
13438,2012-07-19,fall,2012,july,3,0,thursday,clear,0.72,0.6818,70.0,0.1045,1,4,5,weekdays,terlalu lembab,Rendah
13439,2012-07-19,fall,2012,july,4,0,thursday,clear,0.72,0.6818,70.0,0.1045,0,8,8,weekdays,terlalu lembab,Rendah
13440,2012-07-19,fall,2012,july,5,0,thursday,cloudy,0.72,0.6818,70.0,0.1045,5,35,40,weekdays,terlalu lembab,Sedang
13441,2012-07-19,fall,2012,july,6,0,thursday,clear,0.72,0.6818,66.0,0.1343,8,144,152,weekdays,terlalu lembab,Sangat Tinggi
13442,2012-07-19,fall,2012,july,7,0,thursday,clear,0.74,0.6818,57.99999999999999,0.2836,23,450,473,weekdays,ideal,Sangat Tinggi
13443,2012-07-19,fall,2012,july,8,0,thursday,clear,0.76,0.7121,57.99999999999999,0.2537,32,625,657,weekdays,ideal,Sangat Tinggi
13444,2012-07-19,fall,2012,july,9,0,thursday,cloudy,0.76,0.7121,57.99999999999999,0.2836,36,282,318,weekdays,ideal,Sangat Tinggi
13445,2012-07-19,fall,2012,july,10,0,thursday,clear,0.76,0.7121,57.99999999999999,0.194,41,157,198,weekdays,ideal,Sangat Tinggi
13446,2012-07-19,fall,2012,july,11,0,thursday,clear,0.8,0.7576,55.00000000000001,0.1045,54,162,216,weekdays,ideal,Sangat Tinggi
13447,2012-07-19,fall,2012,july,12,0,thursday,clear,0.84,0.7879,49.0,0.2836,59,215,274,weekdays,ideal,Sangat Tinggi
13448,2012-07-19,fall,2012,july,13,0,thursday,clear,0.84,0.7727,47.0,0.1343,74,180,254,weekdays,ideal,Sangat Tinggi
13449,2012-07-19,fall,2012,july,14,0,thursday,clear,0.86,0.7879,44.0,0.0896,46,151,197,weekdays,terlalu kering,Sangat Tinggi
13450,2012-07-19,fall,2012,july,15,0,thursday,clear,0.84,0.7727,47.0,0.0896,66,226,292,weekdays,ideal,Sangat Tinggi
13451,2012-07-19,fall,2012,july,16,0,thursday,clear,0.84,0.7727,47.0,0.0896,70,288,358,weekdays,ideal,Sangat Tinggi
13452,2012-07-19,fall,2012,july,17,0,thursday,clear,0.86,0.7879,41.0,0.0,93,678,771,weekdays,terlalu kering,Sangat Tinggi
13453,2012-07-19,fall,2012,july,18,0,thursday,clear,0.86,0.7879,41.0,0.194,93,684,777,weekdays,terlalu kering,Sangat Tinggi
13454,2012-07-19,fall,2012,july,19,0,thursday,clear,0.84,0.7576,44.0,0.2537,53,480,533,weekdays,terlalu kering,Sangat Tinggi
13455,2012-07-19,fall,2012,july,20,0,thursday,clear,0.82,0.7727,49.0,0.1642,65,440,505,weekdays,ideal,Sangat Tinggi
13456,2012-07-19,fall,2012,july,21,0,thursday,light_rain,0.66,0.5909,89.0,0.2537,38,294,332,weekdays,terlalu lembab,Sangat Tinggi
13457,2012-07-19,fall,2012,july,22,0,thursday,light_rain,0.66,0.5909,89.0,0.2537,6,62,68,weekdays,terlalu lembab,Tinggi
13458,2012-07-19,fall,2012,july,23,0,thursday,light_rain,0.66,0.5909,89.0,0.2239,3,62,65,weekdays,terlalu lembab,Tinggi
13459,2012-07-20,fall,2012,july,0,0,friday,light_rain,0.66,0.5909,89.0,0.0896,2,32,34,weekdays,terlalu lembab,Sedang
